,CustomerID,InvoiceNo,CountryType,Quantity,Weekday,Hour,cluster0,cluster1,cluster2,cluster3,cluster4,cluster5,sum,Delivery_Charges,Extra_Charges,Other Purchases,AvgPricePerInvoice,AvgQuantityPerInvoice,AvgDeliveryPerInvoice,AvgExtraChargePerInvoice,AvgOtherPurchasePerInvoice,FirstPurchase,LastPurchase,AvgDaysPerInvoice,DaysSinceLastPurchase,RegisteredMember
1517,14419,6,1,483,1.8333333333333333,10.833333333333334,115.44999999999999,163.96,299.05,227.51,245.82000000000002,0.0,1051.79,0,0,0,175.29833333333332,80.5,0.0,0.0,0.0,2010-12-10 10:56:00,2011-11-29 11:22:00,59,10,1
1518,14420,1,1,334,3.0,18.0,109.89999999999999,35.839999999999996,38.080000000000005,146.34,57.36000000000001,0.0,387.52,0,0,0,387.52,334.0,0.0,0.0,0.0,2011-09-01 18:07:00,2011-09-01 18:07:00,0,98,1
1519,14421,2,1,365,3.0,11.5,24.84,0.0,90.0,206.18,492.09000000000003,0.0,813.11,0,0,0,406.555,182.5,0.0,0.0,0.0,2011-05-12 10:49:00,2011-10-13 13:24:00,77,56,1
1520,14422,6,1,2906,2.3333333333333335,13.666666666666666,1068.1,1116.46,500.5,1117.3700000000001,461.21000000000015,0.0,4263.640000000001,0,0,20,710.6066666666669,484.3333333333333,0.0,0.0,3.3333333333333335,2011-03-17 17:26:00,2011-12-09 11:26:00,44,0,1
1521,14423,1,1,120,3.0,15.0,0.0,265.2,0.0,0.0,0.0,0.0,265.2,0,0,0,265.2,120.0,0.0,0.0,0.0,2011-05-05 15:12:00,2011-05-05 15:12:00,0,217,1
1522,14424,1,1,48,1.0,11.0,322.08,0.0,0.0,0.0,0.0,0.0,322.08,0,0,0,322.08,48.0,0.0,0.0,0.0,2011-11-22 11:48:00,2011-11-22 11:48:00,0,17,1
1523,14426,10,1,2531,1.5,11.4,494.69,1470.8799999999999,631.7700000000001,1057.8300000000002,643.86,0.0,4299.03,0,0,15,429.90299999999996,253.1,0.0,0.0,1.5,2011-01-31 09:51:00,2011-11-16 12:25:00,28,23,1
1524,14427,2,1,228,3.5,11.5,15.0,171.1,49.68,40.56,87.0,0.0,363.34000000000003,0,0,0,181.67000000000002,114.0,0.0,0.0,0.0,2011-10-07 09:10:00,2011-10-20 14:23:00,6,49,1
1525,14428,5,1,350,2.6,13.6,147.97,315.52,127.60000000000001,334.93999999999994,210.91,3.3,1140.24,0,0,3,228.048,70.0,0.0,0.0,0.6,2011-01-18 16:39:00,2011-12-02 13:17:00,63,6,1
1526,14431,1,1,130,3.0,10.0,17.700000000000006,17.4,108.60000000000001,172.39999999999998,154.26000000000005,0.0,470.36000000000007,0,0,0,470.36000000000007,130.0,0.0,0.0,0.0,2011-02-10 10:40:00,2011-02-10 10:40:00,0,302,1
1527,14432,6,1,2013,4.5,13.5,427.5,454.50000000000006,375.03,514.96,476.50999999999993,0.0,2248.5,0,0,7,374.75,335.5,0.0,0.0,1.1666666666666667,2011-09-11 14:09:00,2011-11-30 08:04:00,13,9,1
1528,14434,6,1,368,2.0,12.0,0.0,208.79999999999998,566.4,597.5999999999999,0.0,0.0,1372.8,0,0,0,228.79999999999998,61.333333333333336,0.0,0.0,0.0,2011-09-28 15:31:00,2011-11-18 08:56:00,8,21,1
1529,14436,1,1,129,4.0,10.0,4.5600000000000005,15.600000000000003,37.46,0.0,31.439999999999998,0.0,89.06,0,0,0,89.06,129.0,0.0,0.0,0.0,2011-09-02 10:13:00,2011-09-02 10:13:00,0,98,1
1530,14437,1,1,60,3.0,9.0,0.0,52.8,10.2,0.0,0.0,0.0,63.0,0,0,0,63.0,60.0,0.0,0.0,0.0,2010-12-09 09:27:00,2010-12-09 09:27:00,0,365,1
1531,14438,1,1,82,6.0,14.0,0.0,112.4,0.0,19.5,0.0,0.0,131.9,0,0,0,131.9,82.0,0.0,0.0,0.0,2011-02-06 14:56:00,2011-02-06 14:56:00,0,305,1
1532,14439,1,0,526,0.0,11.0,357.0,202.2,570.1,1143.94,388.0,0.0,2661.24,0,0,0,2661.24,526.0,0.0,0.0,0.0,2011-01-24 11:39:00,2011-01-24 11:39:00,0,319,1
1533,14440,5,1,588,3.0,12.8,153.4,169.2,227.22000000000003,737.8199999999999,1070.04,0.0,2357.6800000000003,0,0,10,471.53600000000006,117.6,0.0,0.0,2.0,2010-12-09 12:49:00,2011-12-01 15:42:00,71,7,1
1534,14441,4,1,446,2.25,11.0,197.8,179.15000000000003,185.60000000000002,693.8000000000001,456.5400000000001,0.0,1712.89,0,0,5,428.2225,111.5,0.0,0.0,1.25,2011-03-29 12:01:00,2011-12-09 09:07:00,63,0,1
1535,14442,2,0,482,3.0,10.0,320.0,353.64,193.18,370.29999999999995,332.9,19.8,1589.8200000000002,0,0,0,794.9100000000001,241.0,0.0,0.0,0.0,2011-01-27 09:33:00,2011-05-19 11:36:00,56,204,1
1536,14443,4,1,938,2.0,11.75,270.9,388.03,212.64,272.73,275.9,0.0,1420.1999999999998,0,0,0,355.04999999999995,234.5,0.0,0.0,0.0,2010-12-06 11:03:00,2011-10-17 10:10:00,78,53,1
1537,14446,4,1,856,3.0,11.75,196.66000000000003,275.45000000000005,206.38000000000005,242.20999999999998,81.10000000000001,3.75,1005.5499999999998,4,0,0,251.38749999999996,214.0,1.0,0.0,0.0,2011-04-07 12:10:00,2011-12-09 11:34:00,61,0,1
1538,14447,5,1,571,2.8,11.0,130.24,414.2,165.45,331.24,122.1,0.0,1163.23,0,0,0,232.64600000000002,114.2,0.0,0.0,0.0,2011-03-04 10:49:00,2011-11-21 08:28:00,52,18,1
1539,14448,2,1,104,3.0,15.0,11.399999999999999,92.05000000000001,246.79999999999998,22.15,2.95,0.0,375.35,0,0,0,187.675,52.0,0.0,0.0,0.0,2010-12-10 17:26:00,2011-11-30 13:50:00,177,8,1
1540,14449,4,1,741,2.25,12.75,147.07,269.18,152.01,196.41000000000003,121.13,0.0,885.8,0,0,10,221.45,185.25,0.0,0.0,2.5,2010-12-02 14:09:00,2011-11-21 12:06:00,88,18,1
1541,14450,3,1,241,6.0,11.0,73.35,38.13,155.35000000000002,169.86,46.56,0.0,483.25,0,0,0,161.08333333333334,80.33333333333333,0.0,0.0,0.0,2011-01-23 11:53:00,2011-06-12 10:46:00,46,180,1
1542,14451,2,1,378,3.0,12.5,80.27000000000001,225.72000000000003,26.21,235.28000000000003,76.42000000000002,0.0,643.8999999999999,0,0,0,321.94999999999993,189.0,0.0,0.0,0.0,2011-05-29 12:35:00,2011-10-10 13:38:00,67,59,1
1543,14452,2,1,116,1.5,11.5,35.56,75.83,15.72,89.34,42.6,0.0,259.05,0,0,0,129.525,58.0,0.0,0.0,0.0,2011-09-07 11:32:00,2011-11-29 12:06:00,41,10,1
1544,14453,1,1,49,3.0,14.0,39.75,31.720000000000002,2.1,26.21,20.15,0.0,119.93000000000002,0,0,0,119.93000000000002,49.0,0.0,0.0,0.0,2011-06-02 14:15:00,2011-06-02 14:15:00,0,189,1
1545,14456,9,1,2848,3.888888888888889,13.444444444444445,551.5,866.48,589.6400000000001,683.9699999999999,319.43,3.3,3014.3199999999993,2,0,0,334.92444444444436,316.44444444444446,0.2222222222222222,0.0,0.0,2011-07-20 13:06:00,2011-12-04 13:59:00,15,4,1
1546,14457,1,1,88,2.0,9.0,75.0,33.6,0.0,5.04,0.0,0.0,113.64,0,0,0,113.64,88.0,0.0,0.0,0.0,2011-02-02 09:39:00,2011-02-02 09:39:00,0,310,1
1547,14459,1,1,760,3.0,13.0,174.0,526.7,474.15999999999997,595.56,67.5,0.0,1837.9199999999998,0,0,0,1837.9199999999998,760.0,0.0,0.0,0.0,2011-07-07 13:35:00,2011-07-07 13:35:00,0,154,1
1548,14460,3,1,881,3.0,12.333333333333334,116.63999999999999,158.7,27.0,113.28,18.72,0.0,434.34,0,0,0,144.78,293.6666666666667,0.0,0.0,0.0,2011-02-02 11:55:00,2011-08-21 14:19:00,66,109,1
1549,14461,3,1,765,2.0,14.0,226.24999999999997,271.74,268.26,803.8699999999999,525.0500000000001,7.5,2102.67,0,0,0,700.89,255.0,0.0,0.0,0.0,2011-03-23 12:15:00,2011-07-14 17:11:00,37,147,1
1550,14462,11,1,954,2.8181818181818183,13.545454545454545,225.4,322.04999999999995,234.88000000000002,553.24,639.3500000000001,0.65,1975.5700000000002,5,0,7,179.59727272727275,86.72727272727273,0.45454545454545453,0.0,0.6363636363636364,2011-01-04 12:45:00,2011-10-04 15:55:00,24,65,1
1551,14463,3,1,179,2.6666666666666665,13.0,15.0,121.32000000000002,218.1,175.2,0.0,0.0,529.62,0,0,0,176.54,59.666666666666664,0.0,0.0,0.0,2011-05-18 14:42:00,2011-09-02 15:20:00,35,97,1
1552,14465,3,1,398,3.0,12.0,68.84,96.22999999999999,77.97,306.73,488.67,0.0,1038.44,0,0,0,346.1466666666667,132.66666666666666,0.0,0.0,0.0,2011-02-10 12:13:00,2011-04-07 12:38:00,18,246,1
1553,14466,7,1,1006,3.142857142857143,11.857142857142858,186.00000000000003,0.0,817.35,1097.95,171.1,0.0,2272.4,0,0,0,324.62857142857143,143.71428571428572,0.0,0.0,0.0,2010-12-02 13:36:00,2011-11-10 14:07:00,49,28,1
1554,14467,4,1,276,0.5,12.25,151.17,190.10000000000002,99.78999999999999,82.19999999999999,73.0,0.0,596.26,0,0,0,149.065,69.0,0.0,0.0,0.0,2011-01-31 12:35:00,2011-11-22 12:48:00,73,17,1
1555,14470,2,1,193,2.0,10.5,75.25,38.43000000000001,116.78,188.89000000000001,41.84,0.0,461.18999999999994,0,0,0,230.59499999999997,96.5,0.0,0.0,0.0,2011-02-25 11:56:00,2011-11-28 10:31:00,137,11,1
1556,14472,8,1,1135,6.0,12.0,262.0799999999999,357.90000000000003,340.85,469.36,422.48,0.0,1852.6699999999998,1,0,0,231.58374999999998,141.875,0.125,0.0,0.0,2010-12-19 14:03:00,2011-08-28 11:01:00,31,103,1
1557,14473,2,1,88,1.0,14.0,94.14,0.0,0.0,85.0,55.20000000000002,0.0,234.34000000000003,0,0,0,117.17000000000002,44.0,0.0,0.0,0.0,2011-03-02 13:56:00,2011-09-26 15:10:00,104,73,1
1558,14474,1,1,140,0.0,13.0,129.5,115.41999999999999,132.34,34.0,136.4,0.0,547.6600000000001,0,0,0,547.6600000000001,140.0,0.0,0.0,0.0,2011-10-24 13:26:00,2011-10-24 13:26:00,0,45,1
1559,14475,3,1,431,1.3333333333333333,11.0,60.51,411.29999999999995,71.10000000000001,100.76000000000002,122.98000000000002,0.0,766.6500000000001,0,0,0,255.55000000000004,143.66666666666666,0.0,0.0,0.0,2011-02-08 10:12:00,2011-09-29 10:46:00,77,71,1
1560,14476,1,1,110,6.0,15.0,38.15,19.7,53.4,69.95,11.8,0.0,193.00000000000003,0,0,0,193.00000000000003,110.0,0.0,0.0,0.0,2011-03-27 15:39:00,2011-03-27 15:39:00,0,256,1
1561,14477,4,1,720,3.0,12.75,0.0,1309.6,0.0,0.0,0.0,0.0,1309.6,0,0,0,327.4,180.0,0.0,0.0,0.0,2011-02-15 15:44:00,2011-11-20 11:11:00,69,19,1
1562,14479,2,1,117,3.0,10.5,33.8,37.50000000000001,30.0,111.55000000000001,103.4,0.0,316.25,0,0,0,158.125,58.5,0.0,0.0,0.0,2010-12-09 12:59:00,2011-03-31 09:07:00,55,253,1
1563,14480,1,1,143,0.0,16.0,79.28,64.92,19.8,115.05000000000003,0.0,0.0,279.05000000000007,0,0,0,279.05000000000007,143.0,0.0,0.0,0.0,2011-11-28 16:35:00,2011-11-28 16:35:00,0,10,1
1564,14481,2,1,489,2.5,11.5,181.41000000000003,90.0,168.0,40.2,137.10000000000002,19.8,636.5100000000001,0,0,0,318.25500000000005,244.5,0.0,0.0,0.0,2011-02-25 13:53:00,2011-06-28 10:38:00,61,164,1
1565,14482,6,1,1627,2.5,14.666666666666666,264.59,1294.2,131.63,172.68,159.71000000000004,0.0,2022.81,0,0,0,337.135,271.1666666666667,0.0,0.0,0.0,2011-04-14 16:41:00,2011-11-21 13:14:00,36,17,1
1566,14483,1,1,97,3.0,10.0,16.35,0.0,53.4,33.3,34.05000000000001,0.0,137.10000000000002,0,0,0,137.10000000000002,97.0,0.0,0.0,0.0,2011-03-03 10:26:00,2011-03-03 10:26:00,0,281,1
1567,14484,1,1,210,3.0,14.0,35.16,209.79999999999998,24.96,52.0,0.0,0.0,321.91999999999996,0,0,0,321.91999999999996,210.0,0.0,0.0,0.0,2011-10-20 14:11:00,2011-10-20 14:11:00,0,49,1
1568,14485,1,1,70,1.0,12.0,48.39,20.09,59.67999999999999,14.34,20.3,0.0,162.8,0,0,0,162.8,70.0,0.0,0.0,0.0,2011-11-01 12:25:00,2011-11-01 12:25:00,0,38,1
1569,14487,6,1,712,5.0,12.166666666666666,244.24999999999997,447.55,240.61,124.74000000000002,108.33000000000001,0.0,1165.48,0,0,5,194.24666666666667,118.66666666666667,0.0,0.0,0.8333333333333334,2010-12-06 13:22:00,2011-11-13 12:17:00,56,26,1
1570,14488,1,1,799,0.0,9.0,412.8399999999999,167.54,355.5,50.40000000000002,78.0,0.0,1064.2800000000002,0,0,0,1064.2800000000002,799.0,0.0,0.0,0.0,2011-10-03 09:30:00,2011-10-03 09:30:00,0,67,1
1571,14489,1,1,299,0.0,14.0,33.5,334.75,25.5,69.63,0.0,0.0,463.38000000000005,0,0,0,463.38000000000005,299.0,0.0,0.0,0.0,2011-05-16 14:51:00,2011-05-16 14:51:00,0,206,1
1572,14491,2,1,139,3.5,13.5,45.3,0.0,112.8,128.0,54.83,0.0,340.93,0,0,0,170.465,69.5,0.0,0.0,0.0,2010-12-02 12:10:00,2011-06-17 15:22:00,98,174,1
1573,14493,5,1,1285,2.2,13.0,541.11,417.25,524.37,442.28000000000003,458.2300000000001,0.0,2383.24,0,0,0,476.64799999999997,257.0,0.0,0.0,0.0,2011-07-07 16:59:00,2011-12-02 16:14:00,29,6,1
1574,14494,1,1,92,0.0,9.0,72.36,19.8,47.4,0.0,0.0,0.0,139.56,0,0,0,139.56,92.0,0.0,0.0,0.0,2011-11-14 09:21:00,2011-11-14 09:21:00,0,25,1
1575,14495,2,1,62,2.5,13.0,0.0,83.2,0.0,40.6,0.0,0.0,123.80000000000001,0,0,0,61.900000000000006,31.0,0.0,0.0,0.0,2011-08-10 14:13:00,2011-10-20 12:28:00,35,50,1
1576,14496,2,1,159,1.5,12.0,15.0,32.7,76.10000000000001,399.11,15.9,0.0,538.81,0,0,0,269.405,79.5,0.0,0.0,0.0,2010-12-01 15:35:00,2011-02-01 09:01:00,30,311,1
1577,14497,1,1,235,3.0,17.0,19.8,45.9,202.17000000000004,126.35,81.15,0.0,475.36999999999995,0,0,0,475.36999999999995,235.0,0.0,0.0,0.0,2011-02-03 17:01:00,2011-02-03 17:01:00,0,308,1
1578,14498,5,1,1098,1.2,12.6,421.05,351.71,253.26,637.16,290.39,3.75,1957.3200000000002,0,0,0,391.46400000000006,219.6,0.0,0.0,0.0,2010-12-13 11:29:00,2011-10-28 12:09:00,63,42,1
1579,14499,3,1,496,5.333333333333333,11.666666666666666,137.15,287.13000000000005,129.64,173.05,81.47,0.0,808.4399999999999,0,0,11,269.47999999999996,165.33333333333334,0.0,0.0,3.6666666666666665,2011-03-06 11:55:00,2011-11-13 13:01:00,84,25,1
1580,14500,3,1,117,2.6666666666666665,14.333333333333334,0.0,87.75,65.4,203.70000000000002,0.0,0.0,356.85,0,0,0,118.95,39.0,0.0,0.0,0.0,2011-06-03 10:08:00,2011-09-12 16:45:00,33,87,1
1581,14501,2,1,161,1.5,11.0,0.0,54.15,29.880000000000003,140.14000000000001,27.04,0.0,251.21000000000004,0,0,0,125.60500000000002,80.5,0.0,0.0,0.0,2011-01-24 10:43:00,2011-06-09 12:02:00,68,183,1
1582,14502,11,1,1461,4.090909090909091,14.0,352.17,727.9200000000001,436.26,516.48,379.11,0.0,2411.9399999999987,3,0,5,219.2672727272726,132.8181818181818,0.2727272727272727,0.0,0.45454545454545453,2011-01-30 15:52:00,2011-11-20 11:50:00,26,19,1
1583,14503,6,1,2004,2.8333333333333335,12.333333333333334,362.5,1210.66,719.5800000000002,657.0100000000001,548.51,45.0,3543.26,0,0,20,590.5433333333334,334.0,0.0,0.0,3.3333333333333335,2011-06-14 10:00:00,2011-12-06 13:30:00,29,2,1
1584,14504,4,1,308,5.5,14.5,57.63,110.75,152.96,211.37,133.5,7.050000000000001,673.26,0,0,0,168.315,77.0,0.0,0.0,0.0,2011-03-06 14:38:00,2011-10-23 16:00:00,57,46,1
1585,14505,8,1,2739,2.125,14.375,1168.26,1341.86,697.9499999999999,1449.77,1187.0399999999997,14.55,5859.430000000001,3,0,9,732.4287500000002,342.375,0.375,0.0,1.125,2010-12-12 16:14:00,2011-11-22 15:45:00,43,16,1
1586,14506,5,1,704,2.4,14.4,437.76999999999987,441.2200000000002,481.75,175.07999999999998,423.17999999999995,1.65,1960.6499999999996,1,0,2,392.12999999999994,140.8,0.2,0.0,0.4,2010-12-05 14:25:00,2011-11-22 13:02:00,70,16,1
1587,14507,6,1,594,2.8333333333333335,14.666666666666666,243.74,214.68,178.95,658.5799999999999,71.93,0.0,1367.88,0,0,0,227.98000000000002,99.0,0.0,0.0,0.0,2011-03-08 17:23:00,2011-11-16 12:21:00,42,23,1
1588,14508,2,1,129,4.5,15.0,51.17,43.029999999999994,33.629999999999995,79.6,60.620000000000005,0.0,268.05,0,0,0,134.025,64.5,0.0,0.0,0.0,2011-09-11 11:29:00,2011-11-17 19:48:00,33,21,1
1589,14511,5,1,784,3.0,13.0,188.70000000000002,206.18,210.16000000000003,415.40000000000003,294.37,0.0,1314.81,0,0,11,262.962,156.8,0.0,0.0,2.2,2011-07-29 12:13:00,2011-11-28 17:05:00,24,10,1
1590,14512,2,1,122,4.5,15.5,21.45,77.56,74.6,31.55,70.12,0.0,275.28000000000003,0,0,5,137.64000000000001,61.0,0.0,0.0,2.5,2011-04-21 19:05:00,2011-06-05 12:39:00,22,187,1
1591,14513,3,1,361,2.0,10.666666666666666,4.6,275.74,1.65,8.600000000000001,165.0,0.0,455.59000000000003,0,0,0,151.86333333333334,120.33333333333333,0.0,0.0,0.0,2011-02-24 09:36:00,2011-08-31 11:25:00,62,100,1
1592,14514,3,1,564,4.666666666666667,15.333333333333334,361.99000000000007,156.25,91.55,125.45,254.95999999999998,0.0,990.1999999999999,0,0,0,330.06666666666666,188.0,0.0,0.0,0.0,2011-01-12 15:22:00,2011-10-09 16:05:00,90,60,1
1593,14515,6,1,1110,2.1666666666666665,11.5,299.14000000000004,850.2099999999999,217.95000000000002,512.6300000000001,196.96,0.0,2076.8900000000003,0,0,17,346.14833333333337,185.0,0.0,0.0,2.8333333333333335,2011-05-05 12:13:00,2011-11-22 11:37:00,33,17,1
1594,14517,2,1,91,4.5,12.5,37.85,78.9,54.599999999999994,40.35,118.75000000000001,0.0,330.45000000000005,0,0,0,165.22500000000002,45.5,0.0,0.0,0.0,2011-07-21 11:42:00,2011-11-06 14:20:00,54,32,1
1595,14518,1,1,278,3.0,14.0,119.68,9.45,0.0,45.239999999999995,0.0,0.0,174.37,0,0,0,174.37,278.0,0.0,0.0,0.0,2011-10-06 14:43:00,2011-10-06 14:43:00,0,63,1
1596,14520,2,1,146,2.0,9.0,0.0,237.60000000000002,33.0,0.0,0.0,0.0,270.6,0,0,0,135.3,73.0,0.0,0.0,0.0,2011-02-22 09:15:00,2011-12-08 09:46:00,144,1,1
1597,14522,4,1,525,2.25,13.25,224.16,246.62000000000003,231.95999999999998,138.3,133.5,0.0,974.54,15,0,30,243.635,131.25,3.75,0.0,7.5,2011-05-25 16:01:00,2011-11-15 13:24:00,43,23,1
1598,14523,1,1,251,1.0,13.0,34.9,206.19000000000003,0.0,0.0,0.0,0.0,241.09000000000003,0,0,0,241.09000000000003,251.0,0.0,0.0,0.0,2011-08-23 13:13:00,2011-08-23 13:13:00,0,107,1
1599,14524,9,1,669,3.0,11.88888888888889,168.93,440.08000000000004,198.58,772.5600000000001,262.03000000000003,1.65,1843.8300000000002,0,0,0,204.87,74.33333333333333,0.0,0.0,0.0,2010-12-14 11:01:00,2011-11-08 12:29:00,36,31,1
1600,14525,9,1,2637,2.0,14.333333333333334,611.25,1714.7499999999998,801.56,435.5900000000001,651.9,0.85,4215.9,0,0,0,468.4333333333333,293.0,0.0,0.0,0.0,2010-12-13 17:40:00,2011-11-20 11:37:00,37,19,1
1601,14527,55,1,2086,2.0727272727272728,12.381818181818181,495.00999999999993,1602.1800000000007,1541.1700000000003,3509.5499999999993,1343.2700000000007,14.95,8506.13,1,0,16,154.65690909090907,37.92727272727273,0.01818181818181818,0.0,0.2909090909090909,2010-12-05 13:17:00,2011-12-07 12:19:00,6,2,1
1602,14528,1,1,278,2.0,17.0,69.8,201.78000000000003,34.68,40.56,17.4,0.0,364.22,0,0,0,364.22,278.0,0.0,0.0,0.0,2011-11-02 17:09:00,2011-11-02 17:09:00,0,36,1
1603,14529,3,1,325,3.3333333333333335,14.0,159.11,98.85000000000001,58.660000000000004,172.82,87.52000000000001,1.65,578.6099999999999,0,0,0,192.86999999999998,108.33333333333333,0.0,0.0,0.0,2011-08-21 14:10:00,2011-10-10 15:27:00,16,59,1
1604,14530,6,1,1395,1.3333333333333333,11.5,412.11,826.4300000000001,572.31,441.45,609.81,0.0,2862.1099999999997,0,0,30,477.01833333333326,232.5,0.0,0.0,5.0,2011-02-16 10:47:00,2011-11-14 10:38:00,45,25,1
1605,14532,4,1,284,5.0,11.5,69.75,74.90000000000002,500.49,88.96000000000001,198.75,0.0,932.8499999999999,0,0,0,233.21249999999998,71.0,0.0,0.0,0.0,2010-12-22 13:48:00,2011-04-17 13:05:00,28,235,1
1606,14533,7,1,3911,3.142857142857143,13.285714285714286,637.88,434.76,139.4,502.78,164.70000000000002,0.0,1879.5200000000002,0,0,0,268.5028571428572,558.7142857142857,0.0,0.0,0.0,2010-12-22 11:07:00,2011-11-15 12:05:00,46,24,1
1607,14534,18,1,1989,1.6111111111111112,12.5,577.1600000000001,1063.48,950.4600000000002,1321.91,403.59,7.0,4323.6,11,0,0,240.20000000000002,110.5,0.6111111111111112,0.0,0.0,2011-01-25 12:33:00,2011-12-07 12:19:00,17,2,1
1608,14535,3,1,1824,1.3333333333333333,14.0,309.68,548.24,489.6000000000001,1042.0699999999997,465.25000000000006,0.0,2854.8399999999992,0,0,0,951.6133333333331,608.0,0.0,0.0,0.0,2011-04-05 12:50:00,2011-10-10 15:39:00,62,59,1
1609,14536,1,1,39,4.0,12.0,0.0,48.35,37.650000000000006,62.05,22.9,0.0,170.95000000000002,0,0,0,170.95000000000002,39.0,0.0,0.0,0.0,2011-03-25 12:21:00,2011-03-25 12:21:00,0,259,1
1610,14537,1,1,120,3.0,10.0,57.72,198.24,0.0,0.0,99.6,0.0,355.56000000000006,0,0,0,355.56000000000006,120.0,0.0,0.0,0.0,2011-10-13 10:54:00,2011-10-13 10:54:00,0,57,1
1611,14538,2,1,155,1.5,12.0,131.31,83.1,35.040000000000006,103.9,34.9,0.0,388.24999999999994,0,0,0,194.12499999999997,77.5,0.0,0.0,0.0,2011-03-28 14:57:00,2011-10-06 10:31:00,95,64,1
1612,14539,2,1,428,2.5,10.5,203.42000000000002,64.92,110.13,61.08,97.92999999999999,0.0,537.48,0,0,0,268.74,214.0,0.0,0.0,0.0,2011-10-26 12:03:00,2011-11-24 09:50:00,14,15,1
1613,14540,3,1,411,3.6666666666666665,12.333333333333334,162.71,213.70000000000002,93.75,218.08000000000004,264.41999999999996,0.0,952.6600000000001,0,0,15,317.55333333333334,137.0,0.0,0.0,5.0,2011-02-03 15:02:00,2011-11-30 10:15:00,99,9,1
1614,14541,8,1,641,2.125,12.875,78.64999999999999,169.45,448.6000000000001,585.0,167.9,3.75,1453.3500000000001,9,0,139,181.66875000000002,80.125,1.125,0.0,17.375,2011-01-24 14:16:00,2011-10-12 10:08:00,32,58,1
1615,14542,1,1,19,1.0,8.0,0.0,0.0,67.55000000000001,35.7,0.0,0.0,103.25000000000001,0,0,0,103.25000000000001,19.0,0.0,0.0,0.0,2011-06-07 08:19:00,2011-06-07 08:19:00,0,185,1
1616,14543,16,1,567,2.3125,12.75,86.15,303.31,753.3399999999999,1376.9800000000002,434.49999999999994,0.0,2954.28,26,0,37,184.6425,35.4375,1.625,0.0,2.3125,2010-12-10 11:51:00,2011-11-11 12:45:00,21,28,1
1617,14544,2,1,1536,0.5,13.5,258.1,771.5,271.91999999999996,617.1300000000001,85.64999999999999,0.0,2004.3000000000002,0,0,0,1002.1500000000001,768.0,0.0,0.0,0.0,2010-12-13 12:50:00,2011-11-15 15:06:00,168,23,1
1618,14546,5,1,1313,4.6,12.0,464.96,528.52,376.27,619.58,584.6,0.0,2573.93,0,0,1,514.786,262.6,0.0,0.0,0.2,2011-04-05 12:37:00,2011-12-04 13:00:00,48,4,1
1619,14547,8,1,2639,4.125,12.5,708.39,1089.4800000000002,713.82,834.5300000000002,628.53,0.0,3974.75,0,0,0,496.84375,329.875,0.0,0.0,0.0,2011-10-16 14:35:00,2011-12-06 11:06:00,6,3,1
1620,14548,2,1,256,1.5,10.0,0.0,652.8,0.0,0.0,0.0,0.0,652.8,0,0,0,326.4,128.0,0.0,0.0,0.0,2011-01-26 08:38:00,2011-07-12 12:19:00,83,150,1
1621,14549,1,1,136,1.0,13.0,32.26,36.25,57.07999999999999,110.75,52.90000000000001,0.0,289.23999999999995,0,0,0,289.23999999999995,136.0,0.0,0.0,0.0,2011-02-01 13:47:00,2011-02-01 13:47:00,0,310,1
1622,14550,2,1,389,1.5,12.0,231.8,44.82,254.76000000000002,51.5,174.49000000000004,0.0,757.3699999999999,0,0,0,378.68499999999995,194.5,0.0,0.0,0.0,2011-10-26 12:14:00,2011-11-29 12:12:00,16,10,1
1623,14551,2,1,106,1.5,15.5,53.0,90.8,14.94,12.64,14.85,0.0,186.23,0,0,0,93.115,53.0,0.0,0.0,0.0,2011-05-19 18:21:00,2011-11-21 13:36:00,92,17,1
1624,14552,1,1,90,0.0,12.0,4.5,38.2,31.43,73.4,16.689999999999998,0.0,164.22000000000006,0,0,0,164.22000000000006,90.0,0.0,0.0,0.0,2011-07-11 12:49:00,2011-07-11 12:49:00,0,151,1
1625,14553,5,1,493,4.4,13.2,137.14000000000001,168.98,63.4,319.53,170.21999999999997,0.0,859.2699999999999,0,0,0,171.85399999999998,98.6,0.0,0.0,0.0,2011-01-04 15:40:00,2011-11-20 13:20:00,63,18,1
1626,14554,4,1,1443,1.25,14.75,393.1799999999999,442.81000000000006,346.73,791.7099999999999,285.26000000000005,19.8,2279.4900000000007,0,0,0,569.8725000000002,360.75,0.0,0.0,0.0,2011-10-18 13:04:00,2011-11-29 16:44:00,10,9,1
1627,14555,2,1,122,3.0,16.5,113.34,91.0,5.8,45.199999999999996,57.2,0.0,312.54,0,0,22,156.27,61.0,0.0,0.0,11.0,2011-02-10 17:19:00,2011-10-13 16:24:00,122,56,1
1628,14557,1,1,510,3.0,15.0,264.30000000000007,229.44,45.0,28.799999999999997,220.84,0.0,788.3800000000001,0,0,0,788.3800000000001,510.0,0.0,0.0,0.0,2011-09-15 15:48:00,2011-09-15 15:48:00,0,84,1
1629,14560,22,1,1260,2.727272727272727,12.545454545454545,115.02,219.84,45.6,1565.71,291.6,0.0,2237.7700000000004,0,0,10,101.7168181818182,57.27272727272727,0.0,0.0,0.45454545454545453,2010-12-17 09:22:00,2011-12-02 15:22:00,15,6,1
